sonde	year	date	h	m	foF2	foF1	M(D)	MUF(D)	fmin	foEs	fminF	fminE	foE	fxI	h'F	h'F2	h'E	h'Es	hmE	yE	QF	QE	DownF	DownE	DownEs	FF	FE	D	fMUF	h'(fMUF)	delta_foF2	foEp	f(h'F)	f(h'F2)	foF1p	peak height of F2 layer	peak height of F1 layer	zhalfNm	foF2p	fminEs	yF2	yF1	TEC	scale F2	B0	B1	D1	foEa	h'Ea	foP	h'P	fbEs	Type Es
PY52R	2006	2006-04-08	3	0	12.378				6.435	22.628				12.460999999999999	277.45													3000.0																								6.435	
PY52R	2006	2006-04-08	15	0	4.631				1.508	22.628				6.066	529.84													3000.0																								2.244	
PY52R	2006	2006-04-08	5	0	10.722999999999999		2.918	34.128	3.8280000000000003	22.628				10.722999999999999	295.35													3000.0																								6.47	
PY52R	2006	2006-04-08	14	0	3.0039999999999996				1.399	22.628				4.32	309.67													3000.0																								2.0669999999999997	
PY52R	2006	2006-04-10	2	0	11.294		2.8539999999999996	32.238	6.829	22.628				10.780999999999999	363.37													3000.0																								7.249	
PY52R	2006	2006-04-10	17	0	3.9130000000000003				1.4140000000000001	22.628				3.9130000000000003	207.64													3000.0																								2.2680000000000002	
PY52R	2006	2006-04-10	7	0	9.818999999999999		3.365	33.038000000000004	2.89	22.628				10.272	247.02													3000.0																								5.8729999999999976	
PY52R	2006	2006-04-10	1	0	9.734		2.9	30.721999999999998	6.6110000000000015	22.628				9.734	297.14													3000.0																								6.6110000000000015	
PY52R	2006	2006-04-10	23	0					3.305	22.628																		3000.0																									
PY52R	2006	2006-04-10	4	0	11.497				6.505	22.628				11.497	327.57													3000.0																								6.505	
PY52R	2006	2006-04-10	20	0	2.935		3.113	9.136000000000001	1.5330000000000001	22.628				3.305	288.19													3000.0																								1.946	
PY52R	2006	2006-04-10	14	0	4.273				1.11	22.628				4.273	399.17													3000.0																								1.1159999999999999	
PY52R	2006	2006-04-10	13	0	5.937		3.0269999999999997	19.884	1.4680000000000002	22.628				5.937	298.93													3000.0																								5.276	
PY52R	2006	2006-04-10	21	0	7.235		3.404	24.63	2.318	22.628				7.17	282.82													3000.0																								5.937	
PY52R	2006	2006-04-10	18	0					1.6	22.628																		3000.0																									
PY52R	2006	2006-04-10	6	0	13.026		3.258	42.43899999999999	3.3960000000000004	22.628				12.595999999999998	298.93													3000.0																								11.375	
PY52R	2006	2006-04-10	15	0	4.475				1.3259999999999998	22.628				4.841	293.56													3000.0																								2.6660000000000004	
PY52R	2006	2006-04-10	5	0	11.684000000000001				3.5660000000000003	22.628				11.684000000000001	306.09													3000.0																								6.54	
PY52R	2006	2006-04-10	16	0	4.9460000000000015				1.453	22.628				4.9460000000000015	216.59													3000.0																								2.343	
PY52R	2006	2006-04-10	3	0	12.06		2.912	35.119	6.164	22.628				11.559000000000001	322.2													3000.0																								6.263999999999999	
PY52R	2006	2006-04-10	12	0	6.914		3.1860000000000004	22.031999999999996	1.11	22.628				6.94	327.57													3000.0																								6.3660000000000005	
PY52R	2006	2006-04-10	9	0	7.676				1.626	22.628				7.5310000000000015	347.26													3000.0																								6.164	
PY52R	2006	2006-04-10	8	0	9.172			28.26	2.09	22.628			3.3289999999999997	9.172	238.07	238.07	112.77											3000.0																								3.359	
PY52R	2006	2006-04-10	19	0					1.4369999999999998	22.628																		3000.0																									
PY52R	2006	2006-04-10	11	0	5.409				1.128	22.628				5.419	306.09													3000.0																								4.6610000000000005	
PY52R	2006	2006-04-10	10	0					1.4069999999999998	22.628																		3000.0																									
PY52R	2006	2006-04-10	22	0					3.115	22.628																		3000.0																									
PY52R	2006	2006-04-11	5	0	11.413		3.1189999999999998	35.59900000000001	4.273	22.628				11.074000000000002	281.03													3000.0																								6.575	
PY52R	2006	2006-04-11	0	0					4.249	22.628																		3000.0																									
PY52R	2006	2006-04-11	8	0	8.176				1.9780000000000002	22.628			3.384	8.044		254.18	112.77											3000.0																								3.4139999999999997	
PY52R	2006	2006-04-11	20	0					1.284	22.628																		3000.0																									
PY52R	2006	2006-04-11	19	0					1.11	22.628					485.09													3000.0																								1.1340000000000001	
PY52R	2006	2006-04-11	13	0	3.891				1.104	22.628				3.891	289.98													3000.0																								2.4730000000000003	
PY52R	2006	2006-04-11	12	0	4.312				1.1159999999999999	22.628				4.391	239.86													3000.0																								1.946	
PY52R	2006	2006-04-11	23	0	8.044			27.119	2.207	22.628			3.6660000000000004	8.687000000000001		304.3	102.03											3000.0																								6.231	
