date	h	m	sonde	year	foF2	foF1	M(D)	MUF(D)	fmin	foEs	fminF	fminE	foE	fxI	h'F	h'F2	h'E	h'Es	hmE	yE	QF	QE	DownF	DownE	DownEs	FF	FE	D	fMUF	h'(fMUF)	delta_foF2	foEp	f(h'F)	f(h'F2)	foF1p	peak height of F2 layer	peak height of F1 layer	zhalfNm	foF2p	fminEs	yF2	yF1	TEC	scale F2	B0	B1	D1	foEa	h'Ea	foP	h'P	fbEs	Type Es
2008-12-29	3	0	KB548	2008	5.4				1.3	2.6																		3000.0																									
2008-12-29	4	0	KB548	2008	5.5				1.2																			3000.0																									
2008-12-29	5	0	KB548	2008	4.8				1.2																			3000.0																									
2008-12-29	6	0	KB548	2008	6.4				1.3																			3000.0																									
2008-12-29	7	0	KB548	2008	5.8				1.1	1.8																		3000.0																									
2008-12-29	8	0	KB548	2008	2.9				1.2																			3000.0																									
2008-12-30	3	0	KB548	2008	4.0				1.2																			3000.0																									
2008-12-30	4	0	KB548	2008	5.0				1.1	3.2																		3000.0																									
2008-12-30	5	0	KB548	2008	6.0				1.2	2.4																		3000.0																									
2008-12-30	6	0	KB548	2008	4.6				1.2	3.0																		3000.0																									
2008-12-30	7	0	KB548	2008	4.0				1.1	3.0																		3000.0																									
2008-12-30	8	0	KB548	2008	3.5				1.5	3.0																		3000.0																									
2008-12-30	9	0	KB548	2008	2.2				1.7	4.0																		3000.0																									
2008-12-30	10	0	KB548	2008	2.1				1.4	3.0																		3000.0																									
2008-12-30	11	0	KB548	2008					1.6	7.0																		3000.0																									
2008-12-30	12	0	KB548	2008					1.5	6.4																		3000.0																									
2008-12-30	13	0	KB548	2008					1.2	3.8																		3000.0																									
2008-12-30	14	0	KB548	2008	2.6				1.3	3.1																		3000.0																									
2008-12-30	15	0	KB548	2008	3.3				1.5	3.2																		3000.0																									
2008-12-30	16	0	KB548	2008	3.5				1.5	2.9																		3000.0																									
2008-12-30	17	0	KB548	2008	3.0				1.5																			3000.0																									
2008-12-30	18	0	KB548	2008	2.9				1.7																			3000.0																									
2008-12-30	19	0	KB548	2008	2.8				1.6	3.0																		3000.0																									
2008-12-30	20	0	KB548	2008	2.4				1.6																			3000.0																									
2008-12-30	21	0	KB548	2008	2.1				1.7																			3000.0																									
2008-12-30	22	0	KB548	2008	2.0				1.3																			3000.0																									
2008-12-30	23	0	KB548	2008	4.4				1.0	3.7																		3000.0																									
2008-12-31	0	0	KB548	2008	4.2				1.0																			3000.0																									
2008-12-31	1	0	KB548	2008	4.3				1.0																			3000.0																									
2008-12-31	2	0	KB548	2008	4.7				1.3																			3000.0																									
2008-12-31	3	0	KB548	2008	5.4				1.2																			3000.0																									
2008-12-31	4	0	KB548	2008	5.4				1.6	3.8																		3000.0																									
2008-12-31	5	0	KB548	2008	5.3				1.2	3.0																		3000.0																									
2008-12-31	6	0	KB548	2008	5.6				1.2	2.2																		3000.0																									
2008-12-31	7	0	KB548	2008	4.5				1.1	2.0																		3000.0																									
2008-12-31	8	0	KB548	2008	3.3				1.4																			3000.0																									
2008-12-31	9	0	KB548	2008	2.3				1.3																			3000.0																									
2008-12-31	10	0	KB548	2008	2.4				1.6	3.0																		3000.0																									
2008-12-31	11	0	KB548	2008	3.0				1.7	2.3																		3000.0																									
2008-12-31	12	0	KB548	2008	3.0				1.6																			3000.0																									
2008-12-31	13	0	KB548	2008	3.0				1.7																			3000.0																									
2008-12-31	14	0	KB548	2008	3.0				1.5																			3000.0																									
2008-12-31	15	0	KB548	2008	3.0				1.6																			3000.0																									
2008-12-31	16	0	KB548	2008	3.5				1.7																			3000.0																									
2008-12-31	17	0	KB548	2008	3.3				1.6																			3000.0																									
2008-12-31	18	0	KB548	2008	3.2				1.5																			3000.0																									
2008-12-31	19	0	KB548	2008					1.5	3.3																		3000.0																									
2008-12-31	20	0	KB548	2008					1.5																			3000.0																									
2008-12-31	21	0	KB548	2008	3.2				1.5	2.3																		3000.0																									
2008-12-31	22	0	KB548	2008	3.2				1.6																			3000.0																									
2008-12-31	23	0	KB548	2008	4.0				1.7																			3000.0																									
2009-01-01	0	0	KB548	2009	4.3				1.3																			3000.0																									
2009-01-01	1	0	KB548	2009	4.6				1.2																			3000.0																									
2009-01-01	2	0	KB548	2009	4.7				1.0	4.0																		3000.0																									
2009-01-01	3	0	KB548	2009	4.8				1.0	3.2																		3000.0																									
2009-01-01	4	0	KB548	2009	4.2				1.2																			3000.0																									
2009-01-01	5	0	KB548	2009	4.5				1.2	3.2																		3000.0																									
2009-01-01	6	0	KB548	2009	4.2				1.1	3.6																		3000.0																									
2009-01-01	7	0	KB548	2009	3.8				1.3	3.6																		3000.0																									
2009-01-01	8	0	KB548	2009	3.5				1.3																			3000.0																									
2009-01-02	7	0	KB548	2009	3.6				1.1																			3000.0																									
2009-01-02	8	0	KB548	2009	2.5				1.6																			3000.0																									
2009-01-03	3	0	KB548	2009	5.3				1.1	3.5																		3000.0																									
2009-01-03	4	0	KB548	2009	4.8				1.0	3.3																		3000.0																									
2009-01-03	5	0	KB548	2009	5.9				1.0	3.4																		3000.0																									
2009-01-03	6	0	KB548	2009	5.3				1.1	3.9																		3000.0																									
2009-01-03	7	0	KB548	2009	5.0				1.3	3.0																		3000.0																									
2009-01-03	8	0	KB548	2009	2.9				1.5																			3000.0																									
2009-01-04	7	0	KB548	2009	4.3				1.6																			3000.0																									
2009-01-04	8	0	KB548	2009	2.8				1.7																			3000.0																									
2009-01-04	9	0	KB548	2009	2.4				1.5	3.0																		3000.0																									
2009-01-04	10	0	KB548	2009	2.6				1.7																			3000.0																									
2009-01-04	11	0	KB548	2009	2.8				1.6																			3000.0																									
2009-01-04	12	0	KB548	2009	2.7				1.5	2.5																		3000.0																									
2009-01-04	13	0	KB548	2009					1.7	3.0																		3000.0																									
2009-01-04	14	0	KB548	2009	3.0				1.7	2.1																		3000.0																									
2009-01-04	15	0	KB548	2009	3.1				1.7	2.0																		3000.0																									
2009-01-04	16	0	KB548	2009	3.0				1.5																			3000.0																									
2009-01-04	17	0	KB548	2009	3.0				1.6																			3000.0																									
2009-01-04	18	0	KB548	2009	3.1				1.7																			3000.0																									
2009-01-04	19	0	KB548	2009	2.8				1.6																			3000.0																									
2009-01-04	20	0	KB548	2009	3.0				1.5	3.0																		3000.0																									
2009-01-04	21	0	KB548	2009	2.5				1.7																			3000.0																									
2009-01-04	22	0	KB548	2009	2.2				1.3																			3000.0																									
2009-01-04	23	0	KB548	2009	3.6				1.3																			3000.0																									
2009-01-05	0	0	KB548	2009	3.9				1.2																			3000.0																									
2009-01-05	1	0	KB548	2009	3.8				1.0																			3000.0																									
2009-01-05	2	0	KB548	2009	4.3				1.0																			3000.0																									
2009-01-05	3	0	KB548	2009	6.3				1.3																			3000.0																									
2009-01-05	4	0	KB548	2009	5.6				1.5																			3000.0																									
2009-01-05	5	0	KB548	2009	4.0				1.3																			3000.0																									
2009-01-05	6	0	KB548	2009	4.3				1.2	2.1																		3000.0																									
2009-01-05	7	0	KB548	2009	3.4				1.6																			3000.0																									
2009-01-05	8	0	KB548	2009	3.3				1.6	2.2																		3000.0																									
2009-01-05	9	0	KB548	2009	2.6				1.8	3.0																		3000.0																									
2009-01-05	10	0	KB548	2009	2.9				1.7	4.1																		3000.0																									
2009-01-05	11	0	KB548	2009	2.8				1.5																			3000.0																									
2009-01-05	12	0	KB548	2009	2.8				1.7																			3000.0																									
2009-01-05	13	0	KB548	2009	2.9				1.7																			3000.0																									
2009-01-05	14	0	KB548	2009	3.0				1.5																			3000.0																									
2009-01-05	15	0	KB548	2009	3.0				1.5																			3000.0																									
2009-01-05	16	0	KB548	2009	3.0				1.7																			3000.0																									
2009-01-05	17	0	KB548	2009	3.0				1.8																			3000.0																									
2009-01-05	18	0	KB548	2009	3.2				1.7																			3000.0																									
2009-01-05	19	0	KB548	2009					1.7																			3000.0																									
2009-01-05	20	0	KB548	2009					1.6																			3000.0																									
2009-01-05	21	0	KB548	2009					1.7																			3000.0																									
2009-01-05	22	0	KB548	2009	2.4				1.2																			3000.0																									
2009-01-05	23	0	KB548	2009	3.8				1.2																			3000.0																									
2009-01-06	0	0	KB548	2009	4.5				1.3	2.4																		3000.0																									
2009-01-06	1	0	KB548	2009	5.1				1.2	3.4																		3000.0																									
2009-01-06	2	0	KB548	2009	4.8				1.1																			3000.0																									
2009-01-06	3	0	KB548	2009	5.0				1.3																			3000.0																									
2009-01-06	4	0	KB548	2009	5.3				1.2																			3000.0																									
2009-01-06	5	0	KB548	2009	5.4				1.2																			3000.0																									
2009-01-06	6	0	KB548	2009	4.8				1.1	2.4																		3000.0																									
2009-01-06	7	0	KB548	2009	4.3				1.2																			3000.0																									
2009-01-06	8	0	KB548	2009	3.3				1.2																			3000.0																									
2009-01-06	9	0	KB548	2009	3.0				1.2																			3000.0																									
2009-01-06	10	0	KB548	2009	2.7				1.5																			3000.0																									
